id;date;career_switch;happiness_with_salary;happiness_with_work_life_balance;happiness_with_coworkers;happiness_with_management;happiness_with_upward_mobility;happiness_with_skills_development;career_switch_difficulty;gender;age;education;time;time_spent;current_role;other_role_specified;industry;other_industry_specified;low_range;high_range;salary_average;current_salary;location;other_location_specified;favourite_programming_language;other_programming_language;ethnicity;other_ethnicity_specified;important_needs;other_needs_specified
62a3c5f2cec54911e9cb3d9b;2022-06-10;True;2;10;10;10;10;3;Neither easy nor difficult;Female;29;Bachelors;18:30;00:04:30;Student/Looking/None;NA;Other;i`m currently student;,00;40,00;20,00;20000;Other;Germany;R;NA;Other;Russian;Remote Work;NA
62a3c7f1bc6861bf3177b06e;2022-06-10;False;7;7;7;7;7;7;Neither easy nor difficult;Female;43;High School;18:38;00:01:57;Other;PMO;Tech;NA;41,00;65,00;53,00;53000;Other;Singapore;C/C++;NA;Asian or Asian American;NA;Better Salary;NA
62a3c8652e54c9003e54103e;2022-06-10;True;0;5;9;9;0;10;Neither easy nor difficult;Male;26;Bachelors;18:40;00:02:27;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Antigua ;Python;NA;Black or African American;NA;Remote Work;NA
62a3ca44bae91e4b8b83dcd4;2022-06-10;False;7;8;7;7;8;7;Neither easy nor difficult;Female;47;Bachelors;18:48;00:04:17;Student/Looking/None;NA;Tech;NA;41,00;65,00;53,00;53000;United States;NA;Other;SQL;Black or African American;NA;Other;Mix of better salary, good work/life balance, remote work and good culture
62a3cafff8d5efcc22f8b5cb;2022-06-10;True;;;;8;10;10;Easy;Male;23;Bachelors;18:51;00:01:42;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;Other;Nigeria ;Python;NA;Black or African American;NA;Remote Work;NA
62a3cbfef8d5efcc22f8b6f1;2022-06-10;True;0;1;1;1;1;2;Very Difficult;Male;25;Bachelors;18:55;00:01:20;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Egypt;Python;NA;Other;Egyp;Better Salary;NA
62a3cde8f8f7561645861366;2022-06-10;False;6;6;3;7;2;4;Very Difficult;Male;32;Masters;19:04;00:02:02;Other;System Administrator;Finance;NA;,00;40,00;20,00;20000;Other;Poland;Python;NA;White or Caucasian;NA;Other;Learning opportunity
62a3cfed0f8c8599d5b00b12;2022-06-10;True;1;10;10;5;3;1;Neither easy nor difficult;Female;25;Bachelors;19:12;00:01:09;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3d21ef3072dd8926314d1;2022-06-10;False;1;2;10;1;2;8;Difficult;Female;29;Bachelors;19:22;00:02:40;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Venezuela;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a3d37c0a77c1a77f66bc0e;2022-06-10;False;3;7;5;5;3;3;Neither easy nor difficult;Female;33;Bachelors;19:27;00:01:11;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Other;SQL;Asian or Asian American;NA;Better Salary;NA
62a3d8dbf8f7561645861f9d;2022-06-10;False;6;10;10;10;7;6;Easy;Male;36;Masters;19:50;00:04:51;Data Analyst;NA;Education;NA;106,00;125,00;115,50;115500;United States;NA;Python;NA;Asian or Asian American;NA;Other;Learning New Things
62a3d9697dc029e2d66cf087;2022-06-10;True;4;10;9;3;0;10;Difficult;Male;25;Bachelors;19:53;00:01:32;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a3dac9f3072dd892631e12;2022-06-10;False;8;7;8;7;7;8;Neither easy nor difficult;Male;38;Masters;19:59;00:03:19;Data Scientist;NA;Other;Other (Please Specify);150,00;225,00;187,50;187500;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a3dc3ab4da29969c63e3d7;2022-06-10;True;3;2;6;6;5;4;Difficult;Male;30;Masters;20:05;00:03:42;Data Analyst;NA;Other;Oil and gas;66,00;85,00;75,50;75500;United States;NA;R;NA;Other;Half black and half white;Good Work/Life Balance;NA
62a3e2abf8f75616458628d1;2022-06-10;True;3;5;6;6;6;7;Difficult;Male;35;Masters;20:32;00:01:48;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Black or African American;NA;Good Culture;NA
62a3e32bd8c00e9f541ad5f0;2022-06-10;False;0;1;10;5;0;0;Difficult;Female;42;Bachelors;20:34;00:01:44;Other;Teacher;Education;NA;41,00;65,00;53,00;53000;United States;NA;Other;SQL because that is all I know really well so far. ;White or Caucasian;NA;Better Salary;NA
62a3ecf7bc6861bf3177d5c2;2022-06-10;True;3;5;4;6;4;6;Easy;Male;30;Masters;21:16;00:01:40;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a3eea9bae91e4b8b8401a4;2022-06-10;True;0;0;0;0;0;4;Very Difficult;Female;25;Bachelors;21:23;00:01:57;Student/Looking/None;NA;Other;None;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Better Salary;NA
62a3f39df8d5efcc22f8ddc2;2022-06-10;False;5;9;5;2;5;1;Difficult;Female;28;Bachelors;21:45;01:09:45;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Python;NA;Asian or Asian American;NA;Good Culture;NA
62a3f6a25d257a28a30e9d02;2022-06-10;True;5;10;8;5;7;10;Very Difficult;Male;28;Bachelors;21:57;00:04:54;Data Analyst;NA;Other;Manuf;,00;40,00;20,00;20000;Canada;NA;Python;NA;Asian or Asian American;NA;Other;Salary and expo
62a3f6d9bae91e4b8b8408ca;2022-06-10;False;0;0;0;0;0;0;Neither easy nor difficult;Male;20;High School;21:58;00:00:59;Student/Looking/None;NA;Other;Student;,00;40,00;20,00;20000;Other;Malaysia;Other;Sql;Asian or Asian American;NA;Better Salary;NA
62a3fc7c7dc029e2d66d10e8;2022-06-10;True;7;8;7;7;10;10;Easy;Male;33;Masters;22:22;00:02:26;Data Analyst;NA;Construction;NA;106,00;125,00;115,50;115500;United States;NA;Other;VBA;Hispanic or Latino;NA;Good Culture;NA
62a3fe0d5d257a28a30ea3c8;2022-06-10;False;8;6;7;7;8;8;Easy;Male;23;Associates;22:29;00:12:09;Data Analyst;NA;Tech;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a3fea50a77c1a77f66e41b;2022-06-10;True;4;5;7;7;5;7;Neither easy nor difficult;Female;35;Bachelors;22:32;00:00:43;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Brazik;R;NA;Hispanic or Latino;NA;Better Salary;NA
62a40276bc6861bf3177e6fd;2022-06-10;True;2;2;3;3;2;3;Difficult;Male;22;Bachelors;22:48;00:04:01;Student/Looking/None;NA;Other;Automobile Industry;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a403bbf8d5efcc22f8eb18;2022-06-10;True;5;10;5;6;6;8;Very Difficult;Male;33;Bachelors;22:53;00:02:40;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a403d30f8c8599d5b03d65;2022-06-10;False;1;7;7;7;1;2;Very Easy;Male;22;Bachelors;22:54;00:00:59;Data Engineer;NA;Real Estate;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a4044acf25554317312a81;2022-06-10;True;7;8;8;7;5;9;Neither easy nor difficult;Male;35;Bachelors;22:56;00:03:27;Data Analyst;NA;Other;Distribution;86,00;105,00;95,50;95500;United States;NA;R;NA;White or Caucasian;NA;Remote Work;NA
62a4061bf408bae018ee5deb;2022-06-10;True;8;5;6;4;4;8;Easy;Female;37;Masters;23:03;00:02:55;Data Analyst;NA;Agriculture;NA;66,00;85,00;75,50;75500;United States;NA;Other;SQL;White or Caucasian;NA;Good Work/Life Balance;NA
62a40726575fa3a5ae89d990;2022-06-10;True;4;;;;;;Very Easy;Male;22;Associates;23:08;00:00:51;Student/Looking/None;NA;Finance;NA;,00;40,00;20,00;20000;United States;NA;Python;NA;Other;7;Better Salary;NA
62a4098124a2626027394ddc;2022-06-10;True;10;10;10;7;10;10;Neither easy nor difficult;Male;36;Masters;23:18;00:02:12;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a40c99575fa3a5ae89de4b;2022-06-10;True;6;5;8;8;7;9;Easy;Male;26;Bachelors;23:31;00:02:29;Data Scientist;NA;Other;Fmcg;86,00;105,00;95,50;95500;India;NA;Python;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a40d86d8c00e9f541afb5e;2022-06-10;True;3;2;6;5;5;6;Neither easy nor difficult;Female;25;Bachelors;23:35;00:05:15;Data Analyst;NA;Other;Market research;,00;40,00;20,00;20000;Other;South Korea;R;NA;Asian or Asian American;NA;Good Culture;NA
62a40da3cf255543173132e2;2022-06-10;True;4;6;6;5;5;6;Neither easy nor difficult;Female;34;High School;23:36;00:02:55;Data Analyst;NA;Other;NGO - Legislation ;41,00;65,00;53,00;53000;United States;NA;R;NA;White or Caucasian;NA;Remote Work;NA
62a40dfa5d257a28a30eb110;2022-06-10;True;4;8;8;8;7;8;Difficult;Male;33;Bachelors;23:37;00:02:58;Data Analyst;NA;Other;Culinary;,00;40,00;20,00;20000;Other;Chile;Python;NA;Hispanic or Latino;NA;Remote Work;NA
62a410b5cec54911e9cb8262;2022-06-10;False;0;4;0;1;4;2;Very Difficult;Male;37;Bachelors;23:49;00:02:00;Student/Looking/None;NA;Other;Retail;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a41135bc6861bf3177f3d8;2022-06-10;False;5;5;7;6;4;6;Very Easy;Female;54;High School;23:51;00:01:27;Data Analyst;NA;Other;Marketing;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a41795cec54911e9cb8854;2022-06-11;True;2;;;;;;Very Easy;Male;26;Bachelors;00:18;00:00:59;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a41964d8c00e9f541b061d;2022-06-11;False;4;7;7;7;2;7;Neither easy nor difficult;Female;27;Masters;00:26;00:01:49;Data Analyst;NA;Education;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;Hispanic or Latino;NA;Better Salary;NA
62a41968f8d5efcc22f8fd44;2022-06-11;True;2;3;6;6;3;5;Difficult;Male;24;Bachelors;00:26;00:02:20;Database Developer;NA;Telecommunication;NA;,00;40,00;20,00;20000;United Kingdom;NA;Other;Sql;White or Caucasian;NA;Better Salary;NA
62a41e23bc6861bf3177fffb;2022-06-11;True;5;5;5;5;5;10;Neither easy nor difficult;Male;24;Bachelors;00:46;00:01:41;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;Other;Egypt;Python;NA;White or Caucasian;NA;Better Salary;NA
62a421cebc6861bf317803f5;2022-06-11;True;3;4;5;3;2;3;Neither easy nor difficult;Male;27;Bachelors;01:02;00:01:29;Other;Consultant;Other;Consulting;,00;40,00;20,00;20000;Other;Panama;Python;NA;White or Caucasian;NA;Better Salary;NA
62a42243f8d5efcc22f90c55;2022-06-11;False;0;0;0;0;0;0;Very Difficult;Male;25;Bachelors;01:04;00:01:37;Student/Looking/None;NA;Other;none;,00;40,00;20,00;20000;Other;indonesia;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a424ccd8c00e9f541b114e;2022-06-11;True;1;7;7;7;7;1;Difficult;Female;28;Masters;01:14;00:02:47;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a42527b4da29969c6423f7;2022-06-11;False;3;6;5;5;3;4;Easy;Male;21;Bachelors;01:16;00:01:23;Other;Business Intelligence Developer;Education;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Asian or Asian American;NA;Remote Work;NA
62a425ec2e54c9003e5467bf;2022-06-11;True;4;4;5;5;4;6;Difficult;Female;28;Bachelors;01:19;00:01:15;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;Other;Other;White or Caucasian;NA;Good Work/Life Balance;NA
62a427190a77c1a77f67095c;2022-06-11;True;3;5;5;5;5;2;Neither easy nor difficult;Male;30;Masters;01:24;00:03:20;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Ghana;Python;NA;Black or African American;NA;Remote Work;NA
62a429f0f3072dd892636396;2022-06-11;False;0;10;0;9;5;10;Easy;Male;24;Associates;01:36;00:02:39;Data Analyst;NA;Education;NA;,00;40,00;20,00;20000;Other;Angola;Python;NA;Black or African American;NA;Remote Work;NA
62a42d6ef8d5efcc22f9178a;2022-06-11;True;7;4;6;5;6;6;Difficult;Male;26;Bachelors;01:51;00:02:01;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Remote Work;NA
62a436fd24a2626027397c93;2022-06-11;True;;;;;;5;Neither easy nor difficult;Female;19;High School;02:32;00:03:23;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;Other;Bangladesh ;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a43e86f408bae018ee913a;2022-06-11;False;5;6;6;5;1;3;Neither easy nor difficult;Female;92;Masters;03:04;00:04:03;Student/Looking/None;NA;Other;Customer support ;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a43ed4f8d5efcc22f92d0a;2022-06-11;True;1;8;5;1;7;8;Neither easy nor difficult;Male;28;Bachelors;03:05;00:02:33;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Remote Work;NA
62a43f43f408bae018ee9281;2022-06-11;True;0;1;2;2;1;1;Neither easy nor difficult;Female;24;Masters;03:07;00:01:34;Student/Looking/None;NA;Education;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a440ab575fa3a5ae8a1418;2022-06-11;False;7;10;10;10;5;10;Easy;Male;25;Masters;03:13;00:03:39;Other;Informatics Specialist;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a441e3575fa3a5ae8a1552;2022-06-11;True;4;5;5;5;6;6;Neither easy nor difficult;Male;42;Masters;03:18;00:04:04;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a446faf8f7561645868c60;2022-06-11;True;2;3;3;3;3;3;Difficult;Male;21;Bachelors;03:40;00:01:05;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a448832e54c9003e5491c5;2022-06-11;False;7;8;9;7;7;6;Easy;Male;24;Bachelors;03:47;00:02:36;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a44ae2f8f7561645869335;2022-06-11;True;4;7;6;6;6;7;Neither easy nor difficult;Female;26;Bachelors;03:57;00:02:32;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a44bc7bc6861bf31783829;2022-06-11;True;2;8;8;9;8;10;Difficult;Male;30;Bachelors;04:01;00:01:16;Data Analyst;NA;Other;Cosmetics ;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;White or Caucasian;NA;Better Salary;NA
62a44ea3f408bae018eea62a;2022-06-11;True;6;10;10;10;10;10;Neither easy nor difficult;Male;27;Bachelors;04:13;00:05:51;Data Engineer;NA;Other;Digital Mar;86,00;105,00;95,50;95500;United States;NA;Other;SQL;Black or African American;NA;Good Culture;NA
62a4514ff408bae018eea94d;2022-06-11;True;0;4;1;0;1;3;Easy;Male;28;Bachelors;04:24;00:02:01;Data Engineer;NA;Tech;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a45a140a77c1a77f67469d;2022-06-11;False;6;8;7;7;5;6;Easy;Female;29;Bachelors;05:02;00:02:27;Data Analyst;NA;Real Estate;NA;66,00;85,00;75,50;75500;United Kingdom;NA;Other;SQL;White or Caucasian;NA;Better Salary;NA
62a45c8bf3072dd89263a493;2022-06-11;False;0;0;0;0;0;0;Easy;Female;26;Bachelors;05:12;00:02:43;Data Analyst;NA;Other;Home maker ;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a45f8c0f8c8599d5b09d40;2022-06-11;True;3;3;3;3;3;4;Neither easy nor difficult;Male;29;Bachelors;05:25;00:02:47;Data Engineer;NA;Finance;NA;,00;40,00;20,00;20000;Other;Africa (Nigeria);Python;NA;Black or African American;NA;Remote Work;NA
62a4604d0a77c1a77f674e29;2022-06-11;False;3;5;7;2;5;7;Easy;Male;60;Masters;05:28;00:01:51;Other;Business Analys;Finance;NA;66,00;85,00;75,50;75500;United Kingdom;NA;Other;None;White or Caucasian;NA;Remote Work;NA
62a46a66f8d5efcc22f95a7a;2022-06-11;True;5;8;8;5;5;6;Neither easy nor difficult;Male;25;Bachelors;06:11;00:01:55;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Nigeria ;Python;NA;Black or African American;NA;Better Salary;NA
62a46ad7d8c00e9f541b664a;2022-06-11;False;0;0;1;3;2;1;Neither easy nor difficult;Female;37;Masters;06:13;00:03:13;Other;Finance Analyst ;Construction;NA;,00;40,00;20,00;20000;Other;Nigeria ;R;NA;Other;African ;Good Work/Life Balance;NA
62a46dbecf25554317319e48;2022-06-11;True;6;8;3;4;5;1;Neither easy nor difficult;Female;30;Bachelors;06:26;00:01:31;Data Analyst;NA;Finance;NA;66,00;85,00;75,50;75500;Canada;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a475dcf408bae018eed15c;2022-06-11;True;0;1;2;1;0;3;Neither easy nor difficult;Female;27;Masters;07:00;00:04:48;Data Analyst;NA;Healthcare;NA;,00;40,00;20,00;20000;Other;Nigeria ;Python;NA;Black or African American;NA;Better Salary;NA
62a477f0b4da29969c64892f;2022-06-11;True;5;6;5;5;6;6;Difficult;Male;31;PhD;07:09;00:01:04;Data Scientist;NA;Tech;NA;;;;;United States;NA;R;NA;White or Caucasian;NA;Other;In office work
62a47947cec54911e9cbf6b2;2022-06-11;False;10;10;10;10;10;10;Neither easy nor difficult;Male;24;Masters;07:15;00:02:11;Student/Looking/None;NA;Other;I am student. ;,00;40,00;20,00;20000;United Kingdom;NA;R;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a47c587dc029e2d66d9782;2022-06-11;False;0;6;6;6;5;6;Neither easy nor difficult;Female;20;Bachelors;07:28;00:03:11;Data Analyst;NA;Finance;NA;,00;40,00;20,00;20000;United States;NA;Other;MATLAB;Black or African American;NA;Better Salary;NA
62a47e3ef3072dd89263c8c0;2022-06-11;False;2;1;4;1;1;1;Easy;Male;24;Bachelors;07:36;00:02:30;Other;Web Developer;Tech;NA;,00;40,00;20,00;20000;India;NA;R;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a47e812e54c9003e54d789;2022-06-11;True;3;6;7;6;4;4;Neither easy nor difficult;Male;24;Bachelors;07:37;00:01:32;Student/Looking/None;NA;Other;Manufacturing;,00;40,00;20,00;20000;Other;Romania;R;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a47ea87dc029e2d66d9b60;2022-06-11;False;0;1;3;0;0;0;Neither easy nor difficult;Male;41;Bachelors;07:38;00:01:30;Student/Looking/None;NA;Other;Unemployed, trying to switch career;,00;40,00;20,00;20000;Other;Spain;R;NA;Hispanic or Latino;NA;Good Work/Life Balance;NA
62a47f1e0a77c1a77f677174;2022-06-11;True;8;8;8;8;8;8;Difficult;Male;41;Bachelors;07:40;00:02:12;Data Analyst;NA;Tech;NA;86,00;105,00;95,50;95500;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a48566b4da29969c64995a;2022-06-11;False;9;8;9;10;8;10;Neither easy nor difficult;Male;43;Bachelors;08:07;00:01:52;Other;Manager ;Other;Retail;150,00;225,00;187,50;187500;United States;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a48612d8c00e9f541b86b8;2022-06-11;False;7;7;8;4;6;9;Easy;Female;38;Bachelors;08:09;00:01:53;Data Analyst;NA;Healthcare;NA;66,00;85,00;75,50;75500;United States;NA;Python;NA;White or Caucasian;NA;Remote Work;NA
62a487167dc029e2d66da73e;2022-06-11;True;5;5;5;5;5;6;Neither easy nor difficult;Female;28;Bachelors;08:14;00:01:53;Data Analyst;NA;Other;Retail;,00;40,00;20,00;20000;Other;Philippines;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a488197dc029e2d66da8a1;2022-06-11;True;10;8;6;10;7;5;Neither easy nor difficult;Female;31;Bachelors;08:18;00:01:30;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;Other;Germany;Python;NA;Hispanic or Latino;NA;Good Culture;NA
62a48c4c24a262602739e141;2022-06-11;True;8;7;8;6;7;8;Difficult;Female;28;Masters;08:36;00:01:31;Data Analyst;NA;Other;Government;86,00;105,00;95,50;95500;United States;NA;Other;SAS;White or Caucasian;NA;Good Work/Life Balance;NA
62a48cbdf408bae018eeeccf;2022-06-11;False;7;8;9;9;4;9;Easy;Male;23;Masters;08:38;00:00:55;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;C/C++;NA;Asian or Asian American;NA;Remote Work;NA
62a48d4df8d5efcc22f98308;2022-06-11;False;5;5;4;5;6;6;Neither easy nor difficult;Male;25;Bachelors;08:40;00:01:47;Data Analyst;NA;Other;Utilities ;41,00;65,00;53,00;53000;United Kingdom;NA;Python;NA;Black or African American;NA;Better Salary;NA
62a48d562e54c9003e54ea2b;2022-06-11;False;2;5;2;8;9;10;Difficult;Male;26;Masters;08:40;00:01:22;Other;Junior Software Engineer;Tech;NA;,00;40,00;20,00;20000;Other;Poland;R;NA;White or Caucasian;NA;Remote Work;NA
62a48da6b4da29969c64a3a5;2022-06-11;True;9;4;8;7;5;6;Difficult;Male;35;Bachelors;08:42;00:00:47;Data Scientist;NA;Finance;NA;125,00;150,00;137,50;137500;United States;NA;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a49012f408bae018eef16d;2022-06-11;True;8;9;9;7;8;8;Neither easy nor difficult;Male;30;Masters;08:52;00:01:43;Data Analyst;NA;Other;Retail;106,00;125,00;115,50;115500;Other;Denmark;R;NA;White or Caucasian;NA;Remote Work;NA
62a491b3b4da29969c64a89e;2022-06-11;True;3;;;;;;Neither easy nor difficult;Male;35;Bachelors;08:59;00:01:38;Data Analyst;NA;Tech;NA;86,00;105,00;95,50;95500;United Kingdom;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a4926ef408bae018eef4ee;2022-06-11;True;0;8;5;5;2;2;Easy;Male;28;Bachelors;09:02;00:02:06;Data Analyst;NA;Telecommunication;NA;,00;40,00;20,00;20000;Other;Panama;Python;NA;Hispanic or Latino;NA;Better Salary;NA
62a495d724a262602739ee07;2022-06-11;False;0;2;3;3;2;3;Easy;Female;24;Bachelors;09:17;00:02:01;Student/Looking/None;NA;Tech;NA;,00;40,00;20,00;20000;Other;Nigeria;Python;NA;Black or African American;NA;Good Work/Life Balance;NA
62a49b3cb4da29969c64b5dc;2022-06-11;True;8;10;7;5;6;5;Neither easy nor difficult;Female;34;Bachelors;09:40;00:04:32;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;United States;NA;Python;NA;White or Caucasian;NA;Good Culture;NA
62a49e087dc029e2d66dc57e;2022-06-11;True;3;5;4;5;3;6;Neither easy nor difficult;Female;31;Masters;09:52;00:01:52;Data Analyst;NA;Tech;NA;41,00;65,00;53,00;53000;Other;Germany;Python;NA;White or Caucasian;NA;Good Work/Life Balance;NA
62a49e47b4da29969c64b9f9;2022-06-11;True;0;0;0;0;0;0;Difficult;Male;30;Masters;09:53;00:01:06;Data Analyst;NA;Tech;NA;,00;40,00;20,00;20000;United Kingdom;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a49e5f24a262602739f9af;2022-06-11;True;4;4;1;6;1;5;Difficult;Male;40;Bachelors;09:53;00:01:28;Data Engineer;NA;Other;Logistics;86,00;105,00;95,50;95500;United Kingdom;NA;JavaScript;NA;White or Caucasian;NA;Better Salary;NA
62a49fe7b4da29969c64bbe1;2022-06-11;False;4;10;10;10;8;6;Very Difficult;Male;26;Bachelors;10:00;00:02:02;Data Analyst;NA;Other;Consulting;41,00;65,00;53,00;53000;United States;NA;R;NA;Hispanic or Latino;NA;Better Salary;NA
62a4a3d4f8d5efcc22f9a051;2022-06-11;False;9;9;6;6;6;7;Neither easy nor difficult;Male;25;Bachelors;10:16;00:01:00;Data Analyst;NA;Healthcare;NA;125,00;150,00;137,50;137500;United States;NA;R;NA;White or Caucasian;NA;Good Culture;NA
62a4a8cb0a77c1a77f67a405;2022-06-11;True;;5;8;4;8;4;Easy;Male;45;Associates;10:38;00:02:27;Data Analyst;NA;Other;Maritime;,00;40,00;20,00;20000;Other;Greece;Other;Sql;White or Caucasian;NA;Good Culture;NA
62a4abb30f8c8599d5b0fc24;2022-06-11;False;7;9;8;6;6;9;Neither easy nor difficult;Male;26;Masters;10:50;00:03:12;Data Analyst;NA;Finance;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;Black or African American;NA;Good Culture;NA
62a4afd87dc029e2d66ddb24;2022-06-11;False;7;7;8;6;6;4;Neither easy nor difficult;Male;26;Masters;11:08;00:01:43;Data Scientist;NA;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Other;Indian;Good Work/Life Balance;NA
62a4b085cec54911e9cc3afe;2022-06-11;True;3;2;4;2;2;3;Difficult;Male;23;Masters;11:11;00:02:44;Other;Researchers ;Finance;NA;,00;40,00;20,00;20000;India;NA;Python;NA;Asian or Asian American;NA;Better Salary;NA
62a4b23f5d257a28a30f6b8c;2022-06-11;True;4;4;4;4;5;6;Neither easy nor difficult;Male;25;Masters;11:18;00:00:56;Data Engineer;NA;Tech;NA;106,00;125,00;115,50;115500;India;NA;Python;NA;Asian or Asian American;NA;Good Work/Life Balance;NA
62a4b29a5d257a28a30f6c63;2022-06-11;True;4;5;6;6;5;6;Neither easy nor difficult;Female;33;High School;11:19;00:01:11;Data Analyst;NA;Healthcare;NA;41,00;65,00;53,00;53000;United States;NA;R;NA;White or Caucasian;NA;Better Salary;NA
62a4b2e5f8f75616458712af;2022-06-11;False;6;3;3;6;6;4;Very Easy;Male;33;Bachelors;11:21;00:02:02;Other;Senior Business Analyst;Other;Ecommerce;,00;40,00;20,00;20000;India;NA;Other;Sql;Asian or Asian American;NA;Other;Learning new skills
62a4b6c30a77c1a77f67b54c;2022-06-11;True;7;8;7;8;3;4;Easy;Male;27;Bachelors;11:37;00:01:13;Data Analyst;NA;Healthcare;NA;86,00;105,00;95,50;95500;United States;NA;R;NA;White or Caucasian;NA;Good Culture;NA
62a4bf07b4da29969c64e4f8;2022-06-11;True;9;9;9;8;8;9;Difficult;Female;28;Masters;12:12;00:01:59;Data Analyst;NA;Tech;NA;106,00;125,00;115,50;115500;United States;NA;Python;NA;Hispanic or Latino;NA;Remote Work;NA
